Count,Street Address,City,State,Zip,Status,Category,Summary,Description,Created Date,Closed Date,Days to Acknowledged,Days to Closed,Reported Via Mobile App,Report ID
"1","132 Addison St","Chelsea","MA","2150","Archived","Sidewalk Conditions (other than Snow & Ice Removal)","Sidewalk Conditions (other than Snow & Ice Removal)","I have seen an attempt to clean up the tree wells and sidewalks in the city. I think with this current epidemic with drugs, that it is very important to keep these tree wells trimmed down, and the trash removed. I walk my dogs regularly and now I am fearful that while they are investigating the area, they are going to be victims of this epidemic. Albeit it is impossible to remove all risks, but there is a lot more work that needs to be done. Not only do you have curious pets handling things they find, toddlers are just as vulnerable, and as we all know it just takes a second. I sincerely believe in nice curb appeal. It seems to make everyone a little more respectful of their surroundings.","2017-11-06","11/06/2017","0","0.0222","No","3852669"
"1","Tobin Bridge","Chelsea","MA","2150","Archived","Trash on Public Property","Trash on Public Property","This is the new park at the base of Admirals hill on the corner of Broadway and commandants way. This park is filthy. Broken glass, beer bottles, garbage and other filth everywhere. Can someone come and clean it regularly.","2018-02-22","02/23/2018","0.7104","0.9785","Yes","4155624"
"1","3 Eldridge Pl","Chelsea","MA","2150","Archived","Other","Theft","Someone broke into our car that parked in our driveway last night while we were home. We made a police report but just wanted to let others know in the neighborhood to keep an eye out. They didn't get much but a suitcase full of clothes. It happened between 8:30-10 last night.","2017-07-22","07/24/2017","0","1.9333","Yes","3579393"
"1","Congress ave","Chelsea","MA","2150","Archived","Trash on Public Property","Illegal dumping","Someone has dumped a large amount of demolition material on Congress Ave between highland ave and willow ave. It looks to be about 40-50 bags dumped between 4!different spots on the street. I really wish there was a camera in the area or the police could do something to catch whoever dumped this stuff.","2017-07-17","07/17/2017","0","0.0069","No","3565654"
"1","57 Broadway","Chelsea","MA","2150","Archived","Code Enforcement Issues -- Private Property","Code Enforcement Issues -- Private Property","Work crew is cutting masonry without wetting the stone. Creating a huge cloud of stone dust. Had to shut every window in my house to prevent dust from covering inside. My entire backyard is covered in it now.","2017-09-05","09/12/2017","0.0069","6.9618","Yes","3683895"
"1","Parker Street","Chelsea","MA","2150","Archived","Other","Snow removal from drains","From parker st.and Broadway clark and parker. Drains are covered with snow. This needs to be removed before the rains otherwise there is going to be basement flooding and side walk ice skating rink... not only there but wherever the rains run downhill... this is a on going problem in winter","2018-01-09","01/11/2018","0.0035","2.2049","No","4012995"
"1","77 williams st","Chelsea","MA","2150","Archived","Trash on Public Property","Trash on Public Property","There is a lot of trash generated by the liquor store. Please install a trash bin in this location. Ask Fidel for comments from Beautification Committee about this.","2018-03-06","03/27/2018","0.5333","20.9215","No","4206133"
"1","70–76 Williams St Chelsea MA 02150 United States","Chelsea","MA","2150","Archived","Other","Other","I will never for the life of me understand why the city won’t sync the traffic lights at Chestnut and Williams Street with the Traffic lights at Broadway and Williams. Is it literally that difficult? Years ago when commercial traffic was allowed off the Beacon Street ramp I understood the priority to give them the green light to keep traffic moving but that obviously isn’t the case any longer. This really needs to be addressed but I know it will fall on deaf ears because city leaders don’t use this road to get out of the city when going home. Traffic is such a mess cause of this quick fix","2018-04-06","05/01/2018","2.8972","24.9361","No","4310802"
"1","15 Blossom St","Chelsea","MA","2150","Closed","On-street Parking Issues","On-street Parking Issues","I recently have been ticketed for blocking my own driveway on blossom street but what is very frustrating is that none of the cars that are illegally parked get tickets. This is constant battle here due to the restaurant. If they were going to the funeral home i would look the other way but they aren’t. Although I want every business to thrive and understand parking is limited it’s unfair to my tenants that they are constantly blocked in to the driveway let alone the sidewalks are being completely parked on making them impassable. We have tried the police and parking enforcement but nothing ever happens. The signs are up and yet we seem to have a continues problem with this matter. Please help!","2018-05-07","05/08/2018","0","0.7799","No","4417219"
"1","City Hall","Chelsea","MA","2150","Archived","Other","City Hall Closed","Any reason why the City Hall website states that your winter Saturday hours are till 5pm but when I show up today it’s closed with a sign saying we closed at 12pm? Some of us home owners are getting our real estate tax bills today and it would have been a good idea to stay open considering I’m sure I’m not the only one with questions (I.e. 130% increase).","2017-12-30","01/02/2018","0","2.7417","No","3990165"
"1","Fifth Street at Walnut","Chelsea","MA","2150","Archived","Snow Removal Issues in front of Business","Crosswalk","Not sure who is in charge of removing snow on sidewalks at the crosswalk on Fifth Street at Walnut near Williams School. People, including my own child, had to climb a mound of snow and ice then walk thru a few inches of snow to get to the parking lot under the bridge where some of us parents park to pick them up. Also when I dropped my daughter off at the other end of Williams School this morning, that crosswalk coming across Fourth wasn't cleared at the sidewalks.","2018-01-08","01/11/2018","0.6569","2.8785","No","4011104"
"1","117-155 Blossom st","Chelsea","MA","2150","Archived","Sidewalk Conditions (other than Snow & Ice Removal)","one north of boston","At the meetings they said they would use pet safe ice melt. Not only don't they use it they just dump enormous amounts of salt. Dogs are getting salt in their paws.which burns. Also there is a substantial amount of dog waste, but that is the norm.","2018-02-03","02/09/2018","1.6236","5.7861","No","4093513"
"1","1 Park St","Chelsea","MA","2150","Archived","Street lights","Street lights","I made this report before and it was closed stating the issue was taken care of, it was not! The tree needs to be trimmed so the street light can shine the street properly. Do not close this until it has truly been taken care of.","2017-11-28","12/01/2017","0.0313","2.7306","Yes","3911099"
"1","160 cottage St","Chelsea","MA","2150","Archived","Snow Removal Issues in front of Private Property","Snow Removal Issues in front of Private Property","Approximately 160 Cottage St: The sidewalk in front of the gate with the signs saying 'No Parking - Do Not Block Driveway- Tow Zone' are not plowed. Also, I do not think this is an actual driveway because there is a hard 90 curb underneath the snow, not a driveway, and the I suspect the signs were placed for someone to reserve a perpetual spot.","2018-01-08","01/11/2018","0.0201","3.0132","No","4010485"
"1","26 Eden St","Chelsea","MA","2150","Archived","Other","Poor conditions at Eden Edge Park","The Eden Edge park is in terrible shape. It is completely run down, stones are missing from the wall and thrown about the park grass, the open containers all around, the safety mat around in the play ground is cracked in numerous areas as well as several large holes including right at the bottom of the slide. What is left of play ground equipment is marked with graffiti. Graffiti on the benches as well. For some reason other parks have been redone two and three times yet Eden Edge park is never touched or updated at all. This is becoming a serious safety concern for the few children left that have no other choice but to utilize this park. I hope this can be addresses asap before a child gets hurt. I can only include one picture but I have a dozen other ones of all the problems.","2017-07-01","07/07/2017","1.6049","5.7035","Yes","3529919"
"1","77-79 Highland Street","Chelsea","MA","2150","Archived","Traffic (speeding, wrong way drivers, cross walks)","Traffic (speeding, wrong way drivers, cross walks)","4 cross walks need to be repainted. very busy intersection","2017-07-14","10/11/2017","2.5667","88.566","Yes","3561537"
"1","chestnut street","Chelsea","MA","2150","Archived","Trash on Public Property","Trash on Public Property","There are many kids on this street. I see needles, rubber gloves, cigarettes and regular everyday trash constantly on this street and its hardly every clean. Are there regulations on how landlords are supposed to take care of the property in front of their rental buildings?","2018-01-26","01/29/2018","0.0549","2.9806","No","4067520"
"1","2-12 Beacon St","Chelsea","MA","2150","Archived","Trash on Public Property","Trash on Public Property","Traffic warden dropping litter on sidewalk- just saw a Chelsea Parking official reach into his pocket, look around, and drop trash on the sidewalk. How do we expect to keep Chelsea looking nice if the employees of the City don't even have any sense of civic duty or pride? Incident occurred on corner of Winnesemet St and Beacon St apex 8.20 am Thursday. Please remind the employees of the City that they have a duty to lead by example- if our kids see guys like this - in a city uniform- just dropping trash- then why should they care about using trash cans? Every little bit of litter counts!","2017-08-17","08/17/2017","0.2188","0.266","Yes","3641339"
"1","64 Hooper Street","Chelsea","MA","2150","Archived","Pothole","Pothole","Several weeks ago, the dead end of Hooper Street was dug up due to a gas issue. The hole was approx. 6' x 6', it was filled in with the dirt that was dug up from the site. The dirt that was used to fill in the hole is beginning to depress. I am concerned that if it's not topped off with blacktop then we will have many vehicles getting stuck when it snows. Please advise if and when it will be completed.","2017-08-22","08/28/2017","0.0222","6.1514","No","3651493"
"1","2-50 Locke St","Chelsea","MA","2150","Archived","On-street Parking Issues","On-street Parking Issues","It has been over a month that this new ramp was installed behind Save-a-Lot and at this point, driver are ignoring it and, like this picture, blocking access day and night. Although I do understand it will take some time to get used to the change, there is no excuse if this issue started to appear weeks after it was installed.","2017-09-08","09/11/2017","0","3.2347","Yes","3690401"
"1","Chestnut Street","Chelsea","MA","2150","Archived","Business Impacts in Neighborhoods","Liquor Store selling to addicts","Something needs to be done about these liquor stores selling to intoxicated people we see in our streets. The city officials must stop the political approach(aka blind eye)and address the issue. I live on Chestnut street and see Fernandez liquor store selling to the same group of individuals every day. None of their employees live in our community to understand the burden they put on us, our kids cannot even play outside anymore. Is this the price we pay for not having the means to live in a better city? With zero enforcement from city officials they continue to sell. The issue in Chelsea Square still very active, having TWO liquor stores(fernandez and chelsea mart) selling to them all day long. Please lets move on from the small talk and actually act. We want to see changes. I will start to take pictures and post here since no one seem to be able to see anything. Please, really help us.","2017-10-10","10/13/2017","0.0069","2.9528","No","3768632"
"1","899 Broadway","Chelsea","MA","2150","Archived","On-street Parking Issues","People routinely parking in bus stop","Every weekend I go to Broadway Laundromat to do my laundry and there are *always* 2-3 cars parked in the bus stop on the northbound side of Broadway. Often there are cars parked in the bus stop on the southbound side, too. Yet, there seems to be ZERO enforcement in this area, so the bus has to stop in the middle of the travel lane to let people off, gumming up traffic and making life difficult for people with mobility issues.","2017-12-31","01/03/2018","0","2.7972","Yes","3991063"
"1","299 Everett Avenue (Right before the Chelsea High School)","Chelsea","MA","2150","Archived","Pothole","Huge Pothole","While entering Chelsea on Everett Ave Right before The High School I but a pothole so hard I would of guaranteed my vehicle had damage. Funny thing 2 nights later whole on the same road a Mustang driving in front of me hit the same pot hole and I watched him pull over to check his vehicle. A pothole this size should be fixed immediately! Please look into this before several vehicle have damage.","2018-01-22","01/26/2018","0.0049","3.8813","No","4051455"
"1","155-173 Franklin Ave","Chelsea","MA","2150","Archived","Snow Removal Issues in front of Private Property","Snow Removal Issues in front of Private Property","I had sent a note two days ago and was informed that DPW had resolved this by informing the homeowner. however, today I still noticed that the snow on the sidewalk between the 2 properties is still not cleared away from the sidewalk. It is as if the 2 homeowners are using the snow as a defacto barrier or fence between their properties which forces everyone else to walk on the street around this barrier. Help would be appreciated. this is not the first time and will not be last unless something is done.","2018-03-16","03/19/2018","2.5319","2.541","Yes","4245014"
"1","88 Garland St Chelsea Ma 02150 United States","Chelsea","MA","2150","Closed","Rats/Vermin","Rats/Vermin","78 Garland Street -- 5 Rats seen feeding on large bowl of bird seed or cat food on the ground in the back yard at end of drive way. Could city officials please send notices out to all homes in Prattville? People please do not leave food out for cats and birds because your feeding rats!","2018-04-14","05/09/2018","2.8188","24.8806","No","4337398"
"1","90 Garland St","Chelsea","MA","2150","Closed","Code Enforcement Issues -- Private Property","Code Enforcement Issues -- Private Property","How does a 4 bedroom apartment with 1 bathroom with total living area of 1502 square feet SAFELY fit and shelter 4-5 families? This is a 2 family home there is a very nice family of 4 on the 2nd floor. Then there is 4-5 families living on the first floor. This one apartment also has 6 cars and 2 construction vans that consume all of the parking in Garland Street. How is this safe??? To have an apartment meant for 1 family with only 1 bathroom sustaining 4-5 families? The mailbox has an actual list of people taped to it. I’m beginning to think they have illegal apartments in the basement and that they are renting out bedrooms. In addition they consume all the parking up here. The actual property owners and tax payers have no place to park.","2018-05-16","05/16/2018","0","0.3681","No","4451278"
"1","358-390 Eastern Avenue","Chelsea","MA","2150","Archived","Other","Construction","There was construction done in front of the school on eastern ave in friday. They left a huge hole in the street. There is no cover. At night the cars and trucks fly by and hitbthe hole. Myself as well as my granddaughter gotbwoken up a few times laat night. It sounds like a huge bang. Im waiting for a crash, someknes bumper, under carraige orbtires to break. Please send some kne to ateast civer it","2018-05-06","05/08/2018","0.4361","1.4049","No","4414895"
"1","1 Williams St","Chelsea","MA","2150","Archived","Traffic (speeding, wrong way drivers, cross walks)","Traffic (speeding, wrong way drivers, cross walks)","Crosswalks need to be repainted at Williams St from Broadway to McArdle bridge. It's very dangerous for pedestrians and vehicles trying to watch traffic. Also ""do not block box"" areas at these 3 intersections would make this a safer and more efficient roadway. Thank you.","2017-08-18","10/30/2017","2.7042","72.7569","Yes","3645283"
"1","153 Cottage St","Chelsea","MA","2150","Archived","On-street Parking Issues","On-street Parking Issues","are there different rules for different people when it comes to parking on a sidewalk? I continuously see this or a different truck parked on the sidewalk several nights a week at Willow and Cottage and never once do they receive a ticket, I as a taxpayer am required to shovel my sidewalk for people to walk on yet this truck has been here since last night. several nights a week there is a vehicle parked on the sidewalk with never a ticket I can only assume that parking enforcement either knows them and is letting them get away with it or there is a new rule that lets people Park on city sidewalks that I'm not aware of. if so I would love to know because I see people on Cottage Street getting tickets for parking on the sidewalk yet not on this particular sidewalk there has never been parking on this side of the street on Cottage at Willow","2018-03-08","03/11/2018","0","3.0111","No","4215168"
"1","12 Willard St Chelsea MA 02150 United States","Chelsea","MA","2150","Archived","Trash on Private Property","Trash on Private Property","The back yard of 12 Willard has a discarded couch, mattress, and box spring that have been there for about 3 months. There are other items that have been there longer.","2018-04-12","04/27/2018","0.2472","15.0958","No","4328829"
"1","11 Marginal Street","Chelsea","MA","2150","Archived","On-street Parking Issues","On-street Parking Issues","This white Hyundai SUV is parked every morning on the sidewalk on Marginal Street and forces me to walk in the road. Sometimes the guy is in the car and just smiles as he does this. As the day goes on, Frank's Auto Shop can have up to 6 cars looking just like this blocking the sidewalk, any idea why there has been no crackdown? I did attempt to call parking this morning but as said before, was on hold for 15 minutes and gave up.","2018-03-07","03/08/2018","0","0.9236","No","4208596"
"1","Central Avenue","Chelsea","MA","2150","Archived","Snow Removal Issues in front of Private Property","Limited parking","Firstly, only one side of a main street was plowed to allow for parking. This is a busy street with limited parking on normal days. Secondly, after having to park over a block away walking back to my house was awful. The projects are poorly shoveled and there's no easy way to get onto the sidewalk. Even in the horrible storm from 3 years ago the city didn't handle snow this poorly. As a life long Chelsea resident I'm very disappointed and unfortunately I know nothing will be done. Where do my tax dollars go?!","2018-01-07","01/12/2018","0.5563","4.5597","No","4008253"
"1","262 Maple St","Chelsea","MA","2150","Archived","Rats/Vermin","Rats/Vermin","rats appear to be living under front steps","2017-07-14","07/21/2017","2.6583","6.775","No","3561250"
"1","181 Broadway","Chelsea","MA","2150","Archived","Trash on Public Property","Trash on Public Property","Chelsea Square park trashed. Some trash has been there since Thursday; this park, it's sidewalk, trees and streets need a big time scrub down. It's a shame that the drunks are able to stay in the park Day and night trashing it. The flood light that use to be ON and never turned on since last Nov/Dec needs to be fix ASAP; it's ridiculous that it takes nearly a year just to look at it.","2017-08-12","08/14/2017","1.9903","2.1549","Yes","3629887"
"1","58 Chester Ave","Chelsea","MA","2150","Archived","Rats/Vermin","Rats/Vermin","A lot of rats","2018-01-09","01/18/2018","0.0208","8.7069","No","4015209"
"1","252 Revere Beach Parkway","Chelsea","MA","2150","Archived","Overgrown vegetation on Private property","Overgrown vegetation on Private property","Large tree limb fell on my fence. My property abuts 252 in the rear. I can't remove this limb that fell from the tree on the property of 252 Revere Beach Pkwy. Please have them remove it. Thank you","2017-10-22","10/24/2017","0.9514","1.9951","Yes","3805769"
"1","114--116 Beacon St","Chelsea","MA","2150","Archived","Sidewalk Conditions (other than Snow & Ice Removal)","Sidewalk Conditions (other than Snow & Ice Removal)","A Market Basket shopping cart has been on the sidewalk between 114 and 11 6 Beacon St for over a week. Abandoned shopping carts were an issue in the past but then the problem abated. Clearly it's back.","2017-10-23","10/24/2017","0.6347","0.7236","No","3809173"
"1","14 Bassett Street","Chelsea","MA","2150","Archived","Trash on Public Property","Please Address","The issue with residents at 14 and 16 Bassett Street holding parking spots continues to happen. The tenant at 14 Bassett St (White Hond 6FRA30) puts a cone or barrel during the day or OVERNIGHT each day and your parking officers never do anything about it!!!!!!! There is no snow emergency and it happens year round. Please address, this is not fair!","2018-01-02","01/02/2018","0","0.3361","No","3993247"
"1","519 Washington Avenue","Chelsea","MA","2150","Archived","Snow Removal Issues in front of Private Property","Snow Removal Issues in front of Private Property","20180106. Sidewalk in front of 519 Washington Ave was plowed right after the 20180104 storm by my son-in-law. Today it was discovered that snow was pushed back onto the plowed sidewalk up to my fence. Directly across the street, a small front loader was pushing the excess snow over the fence into Voke Park. This is a safety hazard to our household and to pedestrians who now must walk on the street. This is the second issue with the City snow plowing. This is a serious financial burden. I have attached a clear photo showing the impassable sidewalk.","2018-01-06","01/09/2018","1.925","3.3708","No","4006248"
"1","53 Webster Ave","Chelsea","MA","2150","Archived","Snow Removal Issues in front of Private Property","Snow Removal Issues in front of Private Property","Here, we have a place that did not bother clearing the snow from the sidewalk and instead, made the pile bigger by the look of it. Sad thing is, I nearly got hit by a car traveling on Webster Ave since there was no other way to stay on the crosswalk and the roadway being already narrow.","2018-01-07","01/09/2018","0.4792","2.0319","Yes","4008374"
"1","245 Webster Ave","Chelsea","MA","2150","Archived","Other","Traffic Signal Light Not Operating","This is on MassDOT property and will most likely get fixed by them but can you pass along that this traffic signal is not operating correctly. Both the green light and red light do not turn on.","2018-02-15","02/15/2018","0.0014","0.1278","No","4129198"
"1","1 Webster Ave","Chelsea","MA","2150","Archived","On-street Parking Issues","On-street Parking Issues","I'd like to report the area around the First Steps Daycare was not plowed sufficiently. As the parents are trying to abide by the rule not to park in the Dunkin Doughnuts next to the daycare, finding parking and then walking on slush/ice to get to the daycare has been extremely difficult.","2018-01-09","01/09/2018","0.0153","0.441","No","4013542"
"1","13 Garland Street","Chelsea","MA","2150","Archived","Snow Removal Issues in front of Private Property","Street Needs to be Plowed","I have to make this call every Winter at least once! I live on the Hospital Hill. I just saw an Ambulance get stuck at the bottom of Garland Street. It could not make it more than a few houses up the street and it had to back down. This is a Sin! Chelsea Politicians and the Chelsea DPW need to make Garland street a Priority. If your Loved One was in that Ambulance for an Emergency, and I don't think that any Ambulance with its Lights and Siren on, isn't dealing with an Emergency. Every second counts! What if they are having a Stroke or a heart attack! Chelsea can do better than this! I do not think that the Plows treat the hills with Salt or Sand. Could someone Please look into this and respond Publicly? Safety has to be the City's first Priority!","2018-03-13","03/14/2018","0","0.7201","No","4231942"
"1","345 Washington ave","Chelsea","MA","2150","Closed","Traffic (speeding, wrong way drivers, cross walks)","Traffic (speeding, wrong way drivers, cross walks)","This intersection is very bad especially in the morning, cars coming up from Mcdonalds that are supposed to go left (RT 16 going to RT 1) cut cars that are in the correct lane . A left traffic light signal is needed so that cars that need to go onto rt 16 from 345 Washington Ave will have a head start without this large back up that occurs and close call car accidents. This morning I saw a black suv who was in the wrong lane cut a school bus. A police officer needs to be in that intersection so that he/she can see all the violations that are occurring.","2018-05-09","05/10/2018","0","1.2771","No","4426294"
"1","spruce","Chelsea","MA","2150","Archived","Other","Other","At the corner of Spruce and Sixth street near Rt. 1, there is a section of fence missing. There is a dog sitting area for North 1 of Boston, if a dog gets loose, they can get right onto Rt.1, (which I have seen dogs loose on occasion) and they can cause an accident. Also it allows anyone access to Rt. 1 which seems a bit dangerous.","2017-11-13","11/14/2017","0.0063","0.8556","No","3871657"
"1","16 Bassett Street","Chelsea","MA","2150","Archived","On-street Parking Issues","Please Address","I have called about this issue a few times with residents at 16 Bassett Street leaving trash barrels on the street to hold parking spots. This issue has been happening for over a year every day and night with a resident at 14 Bassett Street now doing the same. I can only attach 1 photo which is from last night but I can also provide photos of the cars that are parking in those spots. As a resident it's frustrating to see this happen and would like to just have this issue properly addressed. This is my second post today to show the 2nd trash barrell that was placed last night.","2017-12-20","12/20/2017","0","0.0007","No","3969047"
"1","66-68 Bloomingdale St","Chelsea","MA","2150","Archived","Code Enforcement Issues -- Private Property","Code Enforcement Issues -- Private Property","Renting yard on the weekends. Can you rent your yard out nearly every weekend? The house and the yard are beautiful, every weekend they rent it out for parties. Mariachi bands playing, megaphones and music blaring and their guests filling up the residents parking spots. Handicapped people parking blocks away from their home and having to walk because of these parties. Please see if they have a business permit for this.","2017-07-03","07/28/2017","1.7646","24.7875","Yes","3532561"
"1","Park Street","Chelsea","MA","2150","Archived","Other","Fireworks","My concern is if fireworks are illegal in Massachusetts, how is it for at least 3 hours straight fireworks were set off in the neighborhood of the Chelsea Police Department and they get away with? I understand they may have more important things at times but when they are literally set off on the street behind the station something is wrong! Fireworks are so upsetting to animals but also for people who are affected with PTSD!","2017-07-05","07/05/2017","0.0965","0.2903","No","3535811"
"1","10-12 Watts Street","Chelsea","MA","2150","Archived","Sidewalk Conditions (other than Snow & Ice Removal)","Sidewalk Conditions (other than Snow & Ice Removal)","exposed wires a round post. Please remove excess","2017-07-28","08/01/2017","2.5889","3.8528","Yes","3595608"
"1","738 Broadway","Chelsea","MA","2150","Archived","Trash on Private Property","Church feeding the rats thru neglect","The church is constantly leaving uncovered trash on the side of building. The rats run through my yard all night to go feed on this trash. They even have a totally uncovered trash can under my window. I hear the rats whining all night. This has created such a burden for us as I keep my property clean but I'm unable to use the back of my property because there are so many rats! The people also throw their trash over the fence into my yard. This is an ongoing issue that hasn't ever been fully resolved. The rat population keeps growing from them as a food source.","2017-08-07","08/31/2017","0.0472","24.1069","No","3616997"
"1","64-98 Fay Square","Chelsea","MA","2150","Archived","Street lights","Street lights","Lights are out in front of the emergency operation center","2017-09-22","09/28/2017","0.0931","6.1306","Yes","3724104"
"1","56 Eleanor St","Chelsea","MA","2150","Archived","Other","Utility Pole","Three years ago, EverSource came to replace this pole that was bending and leaning toward my house. This was shortly after there was a fire in the transformer. They added a second support pole and stated they would return to transfer all of the wires and transformer to the new pole. They condemned the original pole. Since that time nothing has been done. The pole, even with the support is still inching toward my house. The transformer will sometimes emit a high pitched whining noise. When I call Eversource, they tell me the poll is owned by Verizon. Verizon claims they don't own the pole and because it has a street light on it, it belongs to the city. Can someone help me with this? I would like the condemned pole removed, and the transformer removed. It is a safety hazard. The pole is number 12.","2017-11-18","11/24/2017","1.8972","5.9396","Yes","3888435"
"1","Broadway","Chelsea","MA","2150","Archived","Snow Removal Issues in front of Business","Sidewalk snow removal","Every winter this has been an issue!!! The corner of broadway and 4th st where Metro Credit is, is always icy, to be able to walk my kid to school I either have to switch to the other corner or walk on the street because that corner it’s always a hazard. I have noticed that only the corner where the crossing line over Broadway ends it’s never clean!!! Please do something about it’s a busy intersection always kids walking to school, parents with kids walking to school and people taking a bus because bus stop is on the other side, you get the picture!!! Thanks for always trying hard to make it safer for the people of Chelsea!!!","2017-12-11","12/11/2017","0.0076","0.0104","No","3944084"
"1","38 Jefferson Ave","Chelsea","MA","2150","Archived","Rats/Vermin","Rats/Vermin","Does the exterminator that the city contracted go around and refill the bait stations on the private properties? I hope that was not a one time expense paid to them and there is no further monitoring of the rat problem.","2018-02-22","02/23/2018","0.025","0.8306","Yes","4155450"
"1","132 Library Street","Chelsea","MA","2150","Archived","Other","Other","Today, there was roadwork done on Library St. After the workers finished, they put down a metal board to cover a hole that had been created related to whatever construction they were doing. The metal board is creating a VERY loud bang every time someone drives over it. It is so loud that it sounds like a bomb is going off. This needs to be rectified ASAP! There is also no visible indication that the board is there so folk are speeding down the street as usual. For those of us on this part of the street, it will be difficult to sleep with this loud noise every time someone drives by. Between this noise and the airport noise, it feels like we can't win!","2018-04-04","04/09/2018","1.5097","4.6951","No","4304562"
"1","56 Maverick Street","Chelsea","MA","2150","Archived","On-street Parking Issues","On-street Parking Issues","0","2017-08-01","08/09/2017","0","7.5146","Yes","3604520"
"1","501 Broadway","Chelsea","MA","2150","Archived","Trash on Public Property","Trash recepticle","trash bin could be cleaned and washed out","2017-08-25","08/28/2017","2.5819","2.7618","Yes","3661689"
"1","241 Broadway","Chelsea","MA","2150","Archived","Trash on Public Property","Trash on Public Property","trash overflowing","2017-08-25","08/28/2017","2.5535","2.7354","Yes","3661748"
"1","117 Washington Ave","Chelsea","MA","2150","Archived","Other","Tree on wires","Tree needs trimming","2017-10-22","10/23/2017","0","0.425","Yes","3806765"
"1","27A Williams Street","Chelsea","MA","2150","Archived","Traffic (speeding, wrong way drivers, cross walks)","Traffic (speeding, wrong way drivers, cross walks)","The cross-walk is pretty much non-existent on Williams Street near the corner of Winnismmet Street. I am usually getting either almost hit, darting across, or getting beeped/cursed at for crossing since drivers can't see almost any paint left. This is also a very highly used cross walk since people from the waterfront area cross to take the buses to the Blue Line at end of Williams Street.","2017-10-23","11/17/2017","0.6333","24.6604","No","3809189"
"1","Eastern Avenue","Chelsea","MA","2150","Archived","Other","Chelsea Street Bridge","This bridge ever since built has created more congestion of traffic flow. I literally have to travel through Revere Massachusetts like many other parents to get to East Boston on time for my child to start school. It consistently takes about 40-1 for the bridge to go up and back down and traffic to flow. Something needs to be done!!","2017-11-10","11/13/2017","0","2.5965","No","3866586"
"1","10 Garfield Avenue","Chelsea","MA","2150","Archived","Graffiti on Public Property","Graffiti on Public Property","Here we go, the first tag of the summer season and they hit the usual spot, underneath the Rt 1 overpass at Webster Ave.","2017-07-07","07/11/2017","2.7444","4.0306","Yes","3542913"
"1","1-7 2nd St","Chelsea","MA","2150","Archived","Broken Parking Meter-call 617-889-0337","Broken Parking Meter-call 617-889-0337","Parking meter #260 at the corner of Second and Winnisimmett St is not registering the correct times after depositing quarters. I have put 5 quarters and it only says that I have 8 minutes available.","2017-07-03","07/14/2017","0","10.8014","Yes","3533020"
"1","Villa street","Chelsea","MA","2150","Archived","Trash on Public Property","Fireworks trash in street","Some neighbors swept down towards corner of Dudley trash from fireworks","2017-07-05","07/07/2017","0.0083","2.1444","No","3535670"
"1","14 Lawrence St","Chelsea","MA","2150","Archived","Other","Tree cut down and they leave remains in street","0","2017-07-05","07/07/2017","0.5667","1.75","Yes","3537910"
"1","47 orange st","Chelsea","MA","2150","Archived","Rats/Vermin","Rats/Vermin","The stuff has been under the porches and yard for some time. The rats have been running around all the yards, and chasing/attacking the birds. There is more than 5 rats. it to the point they are starting to come up on the porch.","2017-07-06","07/10/2017","0.0417","3.9194","No","3539179"
"1","186-214 Bellingham St","Chelsea","MA","2150","Archived","Overgrown vegetation on Private property","Overgrown vegetation on Private property","Overgrown vegetation and trash","2017-08-04","09/14/2017","2.5785","40.5493","Yes","3612654"
"1","1-17 Eastern Avenue","Chelsea","MA","2150","Archived","Traffic (speeding, wrong way drivers, cross walks)","Crosswalks/ Traffic Lights","The crosswalk button at the intersection of Eastern Ave/ Chelsea St is not working (on the bridge / pre flight parking side of the street). It is very difficult to cross even when the crosswalk signal was working because the cars & trucks coming down Chelsea St from East Boston do not stop at red lights and are looking to their right instead of the left for pedestrians before turning down Eastern Ave. Also, on the other corner (by the hotel)- the crosswalk light has been broken for a few years now (both the walk and the stop signal show constantly).","2017-08-24","09/15/2017","0.3778","21.3965","No","3659642"
"1","8-14 Summit Ave","Chelsea","MA","2150","Archived","Other","Uneven sidewalk","0","2017-11-01","11/02/2017","0.5819","0.9222","Yes","3838625"
"1","50 Bloomingdale st","Chelsea","MA","2150","Archived","Rats/Vermin","Rats/Vermin","The yard at 50 Bloomingdale St backyard. They have junk, building material in there yard. They run in between yards, but stay there the most. Please help","2017-07-05","07/17/2017","7.3681","11.3979","No","3538404"
"1","O.Neil Park Beacon St","Chelsea","MA","2150","Archived","Other","Other","Dog poop ag dispenser needs to be refilled","2017-07-12","07/12/2017","0","0.0063","No","3555612"
"1","43 Central Avenue","Chelsea","MA","2150","Archived","Traffic (speeding, wrong way drivers, cross walks)","Traffic (speeding, wrong way drivers, cross walks)","marking for side walk needed. side ramp for wheelchair accessiblity.","2017-07-14","07/25/2017","2.5826","10.659","Yes","3561492"
"1","115 Park Street - Pollo Campero","Chelsea","MA","2150","Archived","Business Impacts in Neighborhoods","Business Impacts in Neighborhoods","They were cleaning the parking lot at Pollo Campero, 115 Park Street at 6:15 AM using a leaf-blower!! This is unacceptable!! Unfortunately, the video I took didn't come out. I'm not sure if this business realizes they are not alone in the neighborhood but they sometimes have speakers outside their building playing loud-loud music.","2017-07-24","07/24/2017","0.0229","0.225","No","3582099"
